#id: 474
#name: E.coli - Whole organism, EmPAI (Arike,J_Proteomics,2012)
#score: 4.35
#weight: 50%
#description: abundance based on MAPPED_BY_AUTHORS, emPAI, from<a href="http://www.mcponline.org/content/11/10/933.abstract" target="_blank">Arike, J_Proteomics,2012</a><br/><b>Interaction consistency score</b>: 4.35&nbsp<b>Coverage</b>: 98
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 98
#publication_year: 2012
#filename: Ecoli_emPAI_arike_2012.txt
#
internal_id	string_external_id	abundance
6881021	511145.b0144	0
6881022	511145.b0145	601
6884718	511145.b4199	0
6884717	511145.b4198	0
6881025	511145.b0148	0
6883295	511145.b2617	104
6883216	511145.b2531	840
6883136	511145.b2451	0
6882423	511145.b1680	54.7
6882179	511145.b1413	0
6884318	511145.b3746	0
6881913	511145.b1122	0
6884622	511145.b4097	45.4
6881216	511145.b0368	0
6881217	511145.b0369	187
6881211	511145.b0363	0
6881214	511145.b0366	0
6881215	511145.b0367	0
6881212	511145.b0364	0
6881213	511145.b0365	0
6884907	511145.b4428	0
6884905	511145.b4421	0
6884321	511145.b3749	0
6884906	511145.b4423	0
6884892	511145.b4399	0
6883320	511145.b2647	0
6882432	511145.b1689	0
6884320	511145.b3748	182
6881518	511145.b0709	0
6881086	511145.b0217	0
6881084	511145.b0214	0
6881085	511145.b0215	0
6881082	511145.b0212	273
6881083	511145.b0213	0
6881080	511145.b0210	0
6881081	511145.b0211	0
6883224	511145.b2539	0
6881378	511145.b0546	0
6881087	511145.b0219	0
6882629	511145.b1888	172
6884393	511145.b3844	100
6884394	511145.b3845	401
6881344	511145.b0506	40.0
6884674	511145.b4152	0
6882022	511145.b1244	0
6883614	511145.b2988	19.0
6883615	511145.b2989	482
6882623	511145.b1882	859
6882178	511145.b1412	200
6882624	511145.b1883	0
6882625	511145.b1884	0
6881524	511145.b0715	0
6882626	511145.b1885	0
6882627	511145.b1886	400
6880981	511145.b0103	0
6884398	511145.b3849	0
6883790	511145.b3183	377
6883789	511145.b3182	0
6883788	511145.b3181	1446
6883787	511145.b3180	746
6883794	511145.b3187	33.2
6883793	511145.b3186	1407
6883792	511145.b3185	334
6883791	511145.b3184	0
6884214	511145.b3635	0
6884213	511145.b3634	0
6884216	511145.b3637	4610
6884215	511145.b3636	538
6884210	511145.b3631	0
6884209	511145.b3630	0
6884212	511145.b3633	0
6884211	511145.b3632	0
6883947	511145.b3354	0
6883028	511145.b2329	100
6883019	511145.b2320	263
6883020	511145.b2321	0
6883021	511145.b2322	0
6883022	511145.b2323	1338
6883023	511145.b2324	0
6883024	511145.b2325	132
6883025	511145.b2326	0
6883026	511145.b2327	0
6884103	511145.b3521	0
6884102	511145.b3520	0
6884105	511145.b3523	0
6884104	511145.b3522	0
6884107	511145.b3525	0
6884106	511145.b3524	23.9
6884109	511145.b3527	109
6884108	511145.b3526	55.2
6884111	511145.b3529	0
6884110	511145.b3528	55.7
6881447	511145.b0620	0
6883558	511145.b2922	530
6883559	511145.b2923	0
6884520	511145.b3989	0
6884519	511145.b3988	1180
6883562	511145.b2926	4529
6883563	511145.b2927	0
6883560	511145.b2924	218
6883352	511145.b2697	592
6884514	511145.b3983	1773
6883354	511145.b2699	598
6884038	511145.b3453	1342
6884511	511145.b3980	0
6884518	511145.b3987	1181
6884517	511145.b3986	4550
6884516	511145.b3985	1578
6884515	511145.b3984	2473
6880888	511145.b0004	1268
6884390	511145.b3839	0
6880887	511145.b0003	56.2
6881512	511145.b0700	0
6880886	511145.b0002	560
6882916	511145.b2214	0
6882917	511145.b2215	354
6882918	511145.b2216	11.2
6882919	511145.b2217	773
6882912	511145.b2210	0
6882913	511145.b2211	0
6882914	511145.b2212	0
6882915	511145.b2213	0
6882920	511145.b2218	0
6882921	511145.b2219	0
6881484	511145.b0659	0
6882793	511145.b2078	0
6882794	511145.b2079	44.0
6882789	511145.b2074	0
6882790	511145.b2075	0
6882791	511145.b2076	0
6882792	511145.b2077	0
6882785	511145.b2070	0
6882786	511145.b2071	0
6882787	511145.b2072	0
6882788	511145.b2073	0
6884401	511145.b3857	0
6884400	511145.b3856	0
6884399	511145.b3850	201
6883269	511145.b2584	44.4
6883270	511145.b2585	527
6883271	511145.b2586	0
6883272	511145.b2587	25.9
6883501	511145.b2852	0
6883502	511145.b2853	0
6883267	511145.b2582	0
6883500	511145.b2851	0
6882198	511145.b1435	0
6882197	511145.b1434	0
6883148	511145.b2463	794
6883147	511145.b2462	0
6882811	511145.b2100	0
6882812	511145.b2101	0
6882813	511145.b2102	0
6882814	511145.b2103	427
6882815	511145.b2104	251
6882816	511145.b2105	0
6883139	511145.b2454	0
6882818	511145.b2107	234
6882819	511145.b2108	0
6882194	511145.b1431	1244
6883143	511145.b2458	0
6883144	511145.b2459	0
6882193	511145.b1430	119
6882196	511145.b1433	0
6881944	511145.b1158	0
6881945	511145.b1159	0
6881943	511145.b1156	0
6881941	511145.b1154	0
6881942	511145.b1155	0
6881940	511145.b1153	0
6881939	511145.b1150	0
6883972	511145.b3381	0
6882287	511145.b1534	0
6881954	511145.b1168	0
6882288	511145.b1535	0
6882289	511145.b1536	338
6882541	511145.b1800	0
6882542	511145.b1801	0
6882543	511145.b1802	0
6882544	511145.b1803	0
6882545	511145.b1804	0
6882546	511145.b1805	41.0
6882547	511145.b1806	0
6882548	511145.b1807	0
6882549	511145.b1808	0
6882550	511145.b1809	605
6883971	511145.b3380	0
6884603	511145.b4077	0
6881818	511145.b1022	0
6881819	511145.b1023	0
6881816	511145.b1020	0
6881817	511145.b1021	0
6881822	511145.b1026	0
6881823	511145.b1027	0
6881820	511145.b1024	0
6881821	511145.b1025	0
6882020	511145.b1242	0
6881824	511145.b1029	0
6884730	511145.b4212	0
6884731	511145.b4213	137
6882146	511145.b1378	18.6
6884729	511145.b4211	41.0
6884734	511145.b4216	553
6884735	511145.b4217	0
6884732	511145.b4214	509
6884733	511145.b4215	0
6882140	511145.b1372	0
6881575	511145.b0774	0
6884736	511145.b4218	0
6884737	511145.b4219	355
6882144	511145.b1376	1704
6882145	511145.b1377	0
6881574	511145.b0773	157
6881573	511145.b0772	0
6884728	511145.b4210	0
6881516	511145.b0707	0
6882539	511145.b1798	0
6882540	511145.b1799	0
6882703	511145.b1978	0
6882701	511145.b1974	0
6882532	511145.b1791	0
6882533	511145.b1792	92.8
6882534	511145.b1793	0
6882697	511145.b1970	0
6882698	511145.b1971	0
6882699	511145.b1972	0
6882700	511145.b1973	0
6882424	511145.b1681	0
6881355	511145.b0518	0
6882321	511145.b1572	0
6882322	511145.b1573	0
6882323	511145.b1575	0
6882324	511145.b1576	0
6881348	511145.b0511	0
6881350	511145.b0513	0
6881349	511145.b0512	0
6881352	511145.b0515	0
6881351	511145.b0514	0
6881354	511145.b0517	0
6881353	511145.b0516	0
6881503	511145.b0689	0
6881502	511145.b0688	520
6882515	511145.b1774	0
6882516	511145.b1775	0
6882513	511145.b1772	0
6882514	511145.b1773	0
6882511	511145.b1770	0
6884940	511145.b4509	0
6881495	511145.b0681	0
6881494	511145.b0680	437
6881497	511145.b0683	639
6881496	511145.b0682	0
6881499	511145.b0685	0
6881498	511145.b0684	101
6881501	511145.b0687	58.6
6881500	511145.b0686	118
6881798	511145.b0999	0
6881797	511145.b0998	0
6881794	511145.b0995	0
6881793	511145.b0994	0
6881796	511145.b0997	0
6881795	511145.b0996	0
6881790	511145.b0991	0
6882396	511145.b1651	189
6881792	511145.b0993	0
6881791	511145.b0992	0
6884701	511145.b4182	0
6884702	511145.b4183	0
6882243	511145.b1486	0
6884700	511145.b4181	0
6882237	511145.b1480	1118
6884706	511145.b4187	0
6884703	511145.b4184	0
6881054	511145.b0178	1283
6881053	511145.b0177	132
6881052	511145.b0176	0
6884707	511145.b4188	0
6881050	511145.b0174	0
6881049	511145.b0173	0
6882246	511145.b1489	0
6881047	511145.b0171	131
6881046	511145.b0170	5706
6881207	511145.b0357	123
6881267	511145.b0424	130
6881270	511145.b0427	0
6881204	511145.b0354	62.0
6881203	511145.b0353	0
6881202	511145.b0352	32.7
6881266	511145.b0423	0
6881265	511145.b0422	145
6883841	511145.b3235	0
6882395	511145.b1650	0
6881272	511145.b0429	0
6881271	511145.b0428	0
6881208	511145.b0358	0
6881071	511145.b0195	48.8
6881070	511145.b0194	750
6881073	511145.b0197	2185
6881072	511145.b0196	0
6881067	511145.b0191	0
6881066	511145.b0190	0
6881069	511145.b0193	0
6881068	511145.b0192	0
6883842	511145.b3236	10783
6881075	511145.b0199	108
6881323	511145.b0481	116
6883328	511145.b2666	0
6881752	511145.b0952	0
6881755	511145.b0955	0
6881521	511145.b0712	36.6
6881754	511145.b0954	1110
6881327	511145.b0485	0
6884305	511145.b3733	1906
6881756	511145.b0956	256
6883980	511145.b3389	141
6883323	511145.b2661	412
6882244	511145.b1487	274
6881567	511145.b0766	0
6883130	511145.b2445	0
6881091	511145.b0223	0
6881090	511145.b0222	1266
6881089	511145.b0221	57.1
6881088	511145.b0220	731
6881095	511145.b0227	45.4
6881094	511145.b0226	0
6881093	511145.b0225	0
6881092	511145.b0224	0
6881096	511145.b0228	0
6882448	511145.b1705	0
6883314	511145.b2637	0
6881568	511145.b0767	410
6880978	511145.b0099	0
6882628	511145.b1887	582
6882702	511145.b1976	85.5
6882402	511145.b1657	0
6882239	511145.b1482	2416
6881566	511145.b0765	30.3
6881276	511145.b0433	0
6882240	511145.b1483	0
6883805	511145.b3198	134
6883806	511145.b3199	0
6884207	511145.b3628	0
6884208	511145.b3629	0
6883801	511145.b3194	0
6883802	511145.b3195	0
6884203	511145.b3624	0
6884204	511145.b3625	0
6883797	511145.b3190	231
6884202	511145.b3623	30.3
6884199	511145.b3620	0
6884200	511145.b3621	0
6884839	511145.b4340	0
6882444	511145.b1701	0
6884840	511145.b4341	0
6881564	511145.b0763	427
6881531	511145.b0722	100
6884114	511145.b3532	0
6884115	511145.b3533	0
6884112	511145.b3530	0
6884113	511145.b3531	0
6884117	511145.b3536	0
6884118	511145.b3537	0
6884116	511145.b3535	0
6884119	511145.b3538	0
6882403	511145.b1658	348
6881565	511145.b0764	0
6884033	511145.b3448	286
6884034	511145.b3449	44.0
6883331	511145.b2669	638
6883330	511145.b2668	0
6883555	511145.b2919	0
6883554	511145.b2918	0
6883327	511145.b2665	12445
6883326	511145.b2664	0
6883329	511145.b2667	0
6883551	511145.b2914	898
6883550	511145.b2913	651
6883322	511145.b2660	0
6883325	511145.b2663	0
6884845	511145.b4349	0
6884719	511145.b4200	6038
6881959	511145.b1176	47.4
6884739	511145.b4221	0
6883735	511145.b3124	0
6881562	511145.b0761	0
6883738	511145.b3127	0
6882960	511145.b2261	0
6882959	511145.b2260	0
6882962	511145.b2263	0
6882961	511145.b2262	237
6882964	511145.b2265	0
6882963	511145.b2264	0
6882966	511145.b2267	0
6882965	511145.b2266	1729
6882968	511145.b2269	0
6882967	511145.b2268	0
6881527	511145.b0718	0
6880898	511145.b0015	96.7
6883733	511145.b3120	0
6882725	511145.b2009	111
6882724	511145.b2008	0
6883350	511145.b2690	0
6883346	511145.b2686	0
6882718	511145.b2001	0
6882717	511145.b2000	475
6882720	511145.b2003	0
6882719	511145.b2002	0
6882722	511145.b2005	0
6882721	511145.b2004	0
6882723	511145.b2007	1589
6882480	511145.b1739	516
6884395	511145.b3846	584
6884396	511145.b3847	331
6883509	511145.b2869	0
6883508	511145.b2868	0
6884391	511145.b3842	0
6884392	511145.b3843	58.6
6882245	511145.b1488	0
6884016	511145.b3428	143
6883503	511145.b2860	0
6883507	511145.b2867	0
6883506	511145.b2866	0
6884397	511145.b3848	0
6884017	511145.b3429	269
6884383	511145.b3831	1604
6884382	511145.b3830	298
6884525	511145.b3994	115
6884526	511145.b3995	509
6884527	511145.b3996	0
6884528	511145.b3997	82.0
6884521	511145.b3990	0
6884522	511145.b3991	44.0
6883154	511145.b2469	0
6884524	511145.b3993	366
6883152	511145.b2467	0
6883151	511145.b2466	0
6883150	511145.b2465	693
6883149	511145.b2464	3190
6884529	511145.b3998	0
6884530	511145.b3999	55.7
6883146	511145.b2461	0
6883145	511145.b2460	0
6883370	511145.b2715	0
6883369	511145.b2714	0
6883372	511145.b2717	0
6883210	511145.b2525	486
6883366	511145.b2711	0
6883365	511145.b2710	0
6883368	511145.b2713	0
6883367	511145.b2712	0
6881949	511145.b1163	0
6882989	511145.b2290	25.9
6881947	511145.b1161	0
6881946	511145.b1160	0
6881953	511145.b1167	0
6881952	511145.b1166	0
6881951	511145.b1165	0
6881950	511145.b1164	0
6883170	511145.b2485	0
6883169	511145.b2484	0
6883172	511145.b2487	0
6883171	511145.b2486	0
6883166	511145.b2481	0
6883349	511145.b2689	0
6883168	511145.b2483	0
6883167	511145.b2482	0
6884389	511145.b3838	66.9
6883174	511145.b2489	0
6883173	511145.b2488	0
6881523	511145.b0714	0
6882021	511145.b1243	1737
6881815	511145.b1019	0
6881814	511145.b1018	62.5
6882283	511145.b1530	0
6881813	511145.b1015	0
6881812	511145.b1014	0
6881811	511145.b1013	0
6881810	511145.b1012	0
6881809	511145.b1011	0
6881808	511145.b1010	0
6881569	511145.b0768	0
6881570	511145.b0769	0
6884744	511145.b4227	804
6884743	511145.b4226	2744
6884742	511145.b4225	0
6884741	511145.b4224	0
6881563	511145.b0762	0
6884740	511145.b4222	0
6881561	511145.b0760	45.4
6884738	511145.b4220	18.6
6883567	511145.b2933	0
6882387	511145.b1642	706
6883803	511145.b3196	0
6882608	511145.b1867	173
6882451	511145.b1708	0
6881650	511145.b0849	0
6881206	511145.b0356	100
6882646	511145.b1908	237
6882386	511145.b1641	774
6882640	511145.b1901	817
6882391	511145.b1646	112
6883351	511145.b2696	2613
6882641	511145.b1902	0
6882643	511145.b1905	606
6882642	511145.b1904	0
6882645	511145.b1907	0
6882644	511145.b1906	0
6881346	511145.b0508	41.5
6881347	511145.b0509	0
6882334	511145.b1589	0
6882333	511145.b1588	0
6882330	511145.b1585	0
6884608	511145.b4082	0
6884607	511145.b4081	0
6882602	511145.b1861	0
6882326	511145.b1581	0
6882325	511145.b1580	0
6882328	511145.b1583	470
6882327	511145.b1582	0
6882484	511145.b1743	430
6882483	511145.b1742	0
6884961	511145.b4539	0
6882481	511145.b1740	580
6882488	511145.b1747	0
6882487	511145.b1746	22.0
6882486	511145.b1745	0
6882639	511145.b1900	0
6884957	511145.b4533	0
6884956	511145.b4532	0
6882490	511145.b1749	314
6882489	511145.b1748	280
6884960	511145.b4537	141
6881642	511145.b0841	0
6884958	511145.b4535	0
6881507	511145.b0695	0
6882394	511145.b1649	0
6881787	511145.b0988	0
6881788	511145.b0989	0
6881785	511145.b0986	0
6881786	511145.b0987	0
6881783	511145.b0984	0
6881784	511145.b0985	0
6881781	511145.b0982	0
6881782	511145.b0983	0
6881779	511145.b0980	0
6881780	511145.b0981	15.1
6882124	511145.b1347	0
6881045	511145.b0169	3366
6882122	511145.b1345	0
6882121	511145.b1344	0
6882120	511145.b1343	0
6882609	511145.b1868	0
6883353	511145.b2698	0
6882117	511145.b1340	0
6881037	511145.b0160	0
6881038	511145.b0161	640
6881039	511145.b0162	0
6881040	511145.b0163	2201
6881041	511145.b0164	0
6881042	511145.b0166	1080
6881043	511145.b0167	16.6
6881279	511145.b0436	2443
6881280	511145.b0437	264
6881192	511145.b0342	0
6881193	511145.b0343	0
6881580	511145.b0779	40.5
6881195	511145.b0345	0
6881196	511145.b0346	41.5
6881197	511145.b0347	0
6881198	511145.b0348	0
6881199	511145.b0349	0
6884615	511145.b4089	0
6881281	511145.b0438	315
6881282	511145.b0439	299
6881062	511145.b0186	0
6881063	511145.b0187	136
6884679	511145.b4157	0
6881061	511145.b0185	1503
6881058	511145.b0182	29.8
6881059	511145.b0183	0
6881056	511145.b0180	943
6881057	511145.b0181	241
6880996	511145.b0119	0
6881136	511145.b0279	0
6884681	511145.b4159	0
6884680	511145.b4158	0
6881064	511145.b0188	25.4
6881065	511145.b0189	228
6884897	511145.b4406	175
6884425	511145.b3882	0
6884578	511145.b4052	0
6884426	511145.b3883	0
6883925	511145.b3332	0
6884609	511145.b4083	0
6883926	511145.b3333	0
6884652	511145.b4129	67.9
6884429	511145.b3886	0
6882332	511145.b1587	0
6884430	511145.b3887	126
6884606	511145.b4080	0
6881201	511145.b0351	0
6883929	511145.b3336	2633
6884613	511145.b4087	0
6884428	511145.b3885	55.7
6884612	511145.b4086	0
6882905	511145.b2203	0
6881102	511145.b0238	74.2
6881342	511145.b0504	0
6882904	511145.b2202	0
6881100	511145.b0234	0
6884610	511145.b4084	0
6884431	511145.b3888	88.9
6881098	511145.b0232	0
6881099	511145.b0233	0
6884432	511145.b3889	0
6882482	511145.b1741	0
6881511	511145.b0699	0
6884896	511145.b4403	0
6881576	511145.b0775	0
6884704	511145.b4185	0
6883777	511145.b3168	665
6882485	511145.b1744	0
6881504	511145.b0692	0
6881505	511145.b0693	0
6884895	511145.b4402	0
6881960	511145.b1177	94.3
6881508	511145.b0696	0
6884959	511145.b4536	0
6881506	511145.b0694	0
6883304	511145.b2627	0
6881578	511145.b0777	0
6884583	511145.b4057	211
6884198	511145.b3619	952
6884197	511145.b3618	0
6881529	511145.b0720	1067
6880891	511145.b0007	0
6884192	511145.b3613	0
6884191	511145.b3612	96.2
6884190	511145.b3611	178
6884189	511145.b3610	1010
6884196	511145.b3617	30.3
6884195	511145.b3616	106
6884194	511145.b3615	0
6884193	511145.b3614	0
6884893	511145.b4400	0
6881577	511145.b0776	0
6881530	511145.b0721	0
6880890	511145.b0006	41.0
6883892	511145.b3299	301
6883891	511145.b3298	6249
6883890	511145.b3297	735
6883889	511145.b3296	2549
6883888	511145.b3295	2114
6883887	511145.b3294	1703
6883886	511145.b3293	0
6883885	511145.b3292	0
6883884	511145.b3291	138
6883883	511145.b3290	0
6883306	511145.b2629	0
6883677	511145.b3059	0
6883676	511145.b3058	0
6884091	511145.b3509	1111
6884090	511145.b3508	0
6883673	511145.b3055	55.7
6883277	511145.b2597	1964
6883675	511145.b3057	0
6883674	511145.b3056	26.4
6883669	511145.b3051	0
6883668	511145.b3050	0
6883671	511145.b3053	22.5
6883670	511145.b3052	259
6883546	511145.b2908	379
6883547	511145.b2909	126
6880889	511145.b0005	0
6883873	511145.b3271	0
6883872	511145.b3270	0
6883340	511145.b2678	0
6883341	511145.b2679	32.7
6883338	511145.b2676	0
6883339	511145.b2677	25.4
6883336	511145.b2674	0
6883337	511145.b2675	0
6883334	511145.b2672	508
6883335	511145.b2673	0
6883332	511145.b2670	0
6883333	511145.b2671	0
6883305	511145.b2628	0
6883497	511145.b2847	0
6881535	511145.b0727	1046
6882971	511145.b2272	0
6881044	511145.b0168	294
6882969	511145.b2270	0
6882970	511145.b2271	0
6882975	511145.b2276	0
6882976	511145.b2277	0
6882973	511145.b2274	0
6882123	511145.b1346	0
6882977	511145.b2278	0
6882978	511145.b2279	121
6882286	511145.b1533	0
6881533	511145.b0724	1132
6882119	511145.b1342	0
6883514	511145.b2874	0
6883515	511145.b2875	22.0
6883516	511145.b2876	0
6883517	511145.b2877	0
6883510	511145.b2870	0
6882118	511145.b1341	56.6
6883512	511145.b2872	0
6883513	511145.b2873	0
6882728	511145.b2012	0
6882729	511145.b2013	0
6882726	511145.b2010	0
6882727	511145.b2011	0
6883518	511145.b2878	0
6883519	511145.b2879	0
6882730	511145.b2014	0
6882731	511145.b2015	0
6884416	511145.b3873	32.7
6884415	511145.b3872	0
6884414	511145.b3871	270
6884413	511145.b3870	684
6884420	511145.b3877	0
6884419	511145.b3876	0
6884418	511145.b3875	0
6884417	511145.b3874	0
6884481	511145.b3940	33.2
6884422	511145.b3879	0
6884421	511145.b3878	0
6881534	511145.b0726	617
6884073	511145.b3488	0
6884501	511145.b3961	37.1
6883163	511145.b2478	128
6884061	511145.b3476	0
6884060	511145.b3475	0
6884059	511145.b3474	0
6884058	511145.b3473	0
6882126	511145.b1349	0
6884056	511145.b3471	0
6884055	511145.b3470	0
6883155	511145.b2470	0
6883156	511145.b2471	205
6883157	511145.b2472	29.3
6882125	511145.b1348	0
6883159	511145.b2474	0
6883160	511145.b2475	61.0
6883161	511145.b2476	1050
6884063	511145.b3478	0
6883361	511145.b2706	0
6881190	511145.b0340	0
6883359	511145.b2704	0
6883360	511145.b2705	0
6883357	511145.b2702	0
6882596	511145.b1855	0
6883355	511145.b2700	70.3
6881191	511145.b0341	0
6881277	511145.b0434	535
6883363	511145.b2708	37.6
6883364	511145.b2709	0
6883181	511145.b2496	0
6883182	511145.b2497	0
6883179	511145.b2494	130
6883180	511145.b2495	229
6883177	511145.b2492	0
6883178	511145.b2493	0
6883175	511145.b2490	0
6883176	511145.b2491	0
6881194	511145.b0344	0
6883183	511145.b2498	1249
6883184	511145.b2499	88.9
6882595	511145.b1854	797
6881273	511145.b0430	0
6884899	511145.b4409	0
6882631	511145.b1890	0
6881274	511145.b0431	24.4
6881806	511145.b1008	0
6881807	511145.b1009	0
6883127	511145.b2442	0
6882199	511145.b1436	0
6881799	511145.b1000	245
6881800	511145.b1001	0
6881801	511145.b1002	716
6881802	511145.b1003	3154
6881803	511145.b1004	2212
6881804	511145.b1006	0
6883129	511145.b2444	0
6884752	511145.b4238	0
6884753	511145.b4239	0
6881560	511145.b0759	148
6881559	511145.b0758	0
6883132	511145.b2447	0
6881554	511145.b0753	1139
6881553	511145.b0752	0
6881552	511145.b0751	0
6883131	511145.b2446	0
6881558	511145.b0757	78.1
6881557	511145.b0756	293
6881556	511145.b0755	4611
6881555	511145.b0754	408
6883838	511145.b3232	0
6884677	511145.b4155	0
6884676	511145.b4154	150
6883343	511145.b2683	0
6881060	511145.b0184	0
6881957	511145.b1174	1278
6881958	511145.b1175	1229
6882653	511145.b1918	0
6882654	511145.b1919	266
6883938	511145.b3345	91.3
6881955	511145.b1171	0
6881956	511145.b1172	0
6882647	511145.b1912	0
6884673	511145.b4151	0
6882651	511145.b1916	0
6882652	511145.b1917	152
6882649	511145.b1914	51.3
6884672	511145.b4150	0
6884952	511145.b4526	0
6884953	511145.b4527	0
6884949	511145.b4520	0
6884894	511145.b4401	1376
6882343	511145.b1598	0
6882344	511145.b1599	0
6882341	511145.b1596	0
6882342	511145.b1597	0
6883342	511145.b2682	0
6882340	511145.b1595	0
6882337	511145.b1592	0
6884955	511145.b4529	0
6882335	511145.b1590	0
6882336	511145.b1591	0
6882499	511145.b1758	0
6882500	511145.b1759	0
6884542	511145.b4015	10486
6881582	511145.b0781	0
6882496	511145.b1755	0
6882497	511145.b1756	0
6882498	511145.b1757	39.1
6882491	511145.b1750	0
6882492	511145.b1751	0
6882493	511145.b1752	0
6882494	511145.b1753	0
6883165	511145.b2480	1578
6884538	511145.b4011	0
6882127	511145.b1350	0
6882128	511145.b1351	0
6882129	511145.b1352	0
6882130	511145.b1353	0
6882131	511145.b1355	0
6882132	511145.b1356	69.3
6882133	511145.b1357	0
6882134	511145.b1358	0
6882135	511145.b1359	0
6880908	511145.b0026	465
6881246	511145.b0403	0
6881245	511145.b0402	0
6881244	511145.b0401	0
6881243	511145.b0400	0
6881250	511145.b0407	423
6881249	511145.b0406	29.3
6881248	511145.b0405	0
6881247	511145.b0404	0
6881252	511145.b0409	34.2
6881251	511145.b0408	101
6884668	511145.b4146	0
6884901	511145.b4411	278
6884902	511145.b4412	0
6884667	511145.b4145	0
6884664	511145.b4142	3300
6884903	511145.b4415	0
6884662	511145.b4140	0
6884663	511145.b4141	0
6884573	511145.b4047	0
6884904	511145.b4419	0
6884670	511145.b4148	0
6884671	511145.b4149	64.0
6882685	511145.b1955	319
6882911	511145.b2209	0
6881372	511145.b0537	0
6884620	511145.b4095	0
6881371	511145.b0535	0
6881370	511145.b0534	0
6881369	511145.b0533	0
6881368	511145.b0532	0
6881367	511145.b0531	0
6881366	511145.b0530	0
6883691	511145.b3074	0
6884623	511145.b4098	0
6884624	511145.b4099	0
6884028	511145.b3442	0
6883937	511145.b3344	0
6883855	511145.b3251	665
6881112	511145.b0249	0
6881111	511145.b0248	0
6883081	511145.b2389	0
6881105	511145.b0241	0
6881104	511145.b0240	178
6881107	511145.b0243	385
6881106	511145.b0242	163
6881108	511145.b0245	0
6881110	511145.b0247	0
6884280	511145.b3708	830
6881837	511145.b1045	287
6884513	511145.b3982	1621
6884277	511145.b3705	52.3
6884570	511145.b4044	0
6884713	511145.b4194	0
6884276	511145.b3704	0
6881961	511145.b1178	0
6882512	511145.b1771	0
6881736	511145.b0936	0
6881619	511145.b0818	0
6883533	511145.b2895	0
6884026	511145.b3440	125
6882557	511145.b1816	0
6884273	511145.b3701	157
6881588	511145.b0787	0
6883079	511145.b2387	0
6884275	511145.b3703	0
6884274	511145.b3702	22.5
6884027	511145.b3441	0
6881589	511145.b0788	0
6884715	511145.b4196	0
6884326	511145.b3754	0
6881612	511145.b0811	8097
6881264	511145.b0421	37.1
6882817	511145.b2106	0
6884031	511145.b3446	0
6881590	511145.b0789	0
6881538	511145.b0730	0
6882559	511145.b1818	44.4
6884032	511145.b3447	134
6883881	511145.b3288	143
6883882	511145.b3289	25.9
6883875	511145.b3280	0
6883876	511145.b3281	41.0
6883877	511145.b3282	59.6
6883878	511145.b3283	0
6883879	511145.b3284	0
6883880	511145.b3287	334
6884100	511145.b3518	0
6884101	511145.b3519	0
6883666	511145.b3048	0
6883667	511145.b3049	0
6884092	511145.b3510	935
6884093	511145.b3511	0
6884094	511145.b3512	0
6884095	511145.b3513	0
6884096	511145.b3514	0
6884097	511145.b3515	0
6883659	511145.b3040	0
6884099	511145.b3517	1409
6883088	511145.b2399	0
6883087	511145.b2398	0
6883867	511145.b3264	0
6883868	511145.b3265	0
6883865	511145.b3262	0
6883866	511145.b3263	0
6883863	511145.b3260	0
6883864	511145.b3261	0
6883316	511145.b2643	0
6883082	511145.b2390	0
6883084	511145.b2393	0
6883083	511145.b2392	0
6883086	511145.b2395	0
6883085	511145.b2394	0
6883318	511145.b2645	0
6883871	511145.b3269	0
6883973	511145.b3382	0
6884030	511145.b3445	0
6882948	511145.b2249	0
6882947	511145.b2248	0
6882946	511145.b2247	0
6882945	511145.b2246	0
6882944	511145.b2245	0
6882943	511145.b2244	0
6882942	511145.b2243	0
6882941	511145.b2242	0
6882940	511145.b2241	0
6882939	511145.b2240	0
6884183	511145.b3604	0
6884184	511145.b3605	44.4
6884185	511145.b3606	0
6884186	511145.b3607	65.4
6884179	511145.b3600	433
6884180	511145.b3601	0
6884181	511145.b3602	208
6884182	511145.b3603	0
6882605	511145.b1864	488
6884187	511145.b3608	133
6884188	511145.b3609	716
6881103	511145.b0239	25.9
6883454	511145.b2801	0
6884720	511145.b4201	0
6883456	511145.b2803	0
6883455	511145.b2802	0
6883458	511145.b2805	70.3
6883457	511145.b2804	0
6883460	511145.b2807	0
6883459	511145.b2806	0
6883462	511145.b2809	378
6883461	511145.b2808	0
6884722	511145.b4203	3478
6882255	511145.b1498	18.1
6884411	511145.b3868	0
6884412	511145.b3869	32.7
6884408	511145.b3865	111
6884409	511145.b3866	287
6884410	511145.b3867	0
6884404	511145.b3860	797
6884405	511145.b3861	0
6883153	511145.b2468	0
6881586	511145.b0785	214
6881101	511145.b0237	666
6884725	511145.b4207	1143
6884724	511145.b4206	118
6884658	511145.b4136	0
6881097	511145.b0231	0
6884045	511145.b3460	9135
6884046	511145.b3461	0
6884047	511145.b3462	32.7
6884048	511145.b3463	80.1
6884049	511145.b3464	265
6884050	511145.b3465	0
6884051	511145.b3466	0
6884052	511145.b3467	0
6884053	511145.b3468	0
6884054	511145.b3469	0
6882248	511145.b1491	0
6883388	511145.b2733	0
6883387	511145.b2732	0
6883386	511145.b2731	0
6883385	511145.b2730	0
6883392	511145.b2737	0
6883391	511145.b2736	0
6883390	511145.b2735	0
6883389	511145.b2734	0
