#id: 358
#name: S.cerevisiae - Whole organism, Immunodetection of tagged proteins, normalized data (Ghaemmaghami,Nature,2003)
#score: 4.71
#weight: 80%
#description: abundance based on normalized data, immunodetection of tagged proteins, from<a href="http://www.ncbi.nlm.nih.gov/pubmed/14562106" target="_blank">Ghaemmaghami,Nature,2003</a><br/><b>Interaction consistency score</b>: 4.71&nbsp<b>Coverage</b>: 58
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 58
#publication_year: 2003
#filename: Ghaemmaghami_et_al_yeast_data.txt
#
internal_id	string_external_id	abundance
630145	4932.YDR297W	1205
628829	4932.YAL031C	5.05
631273	4932.YGR108W	6.65
632351	4932.YJR068W	102
629336	4932.YBR264C	30.3
629301	4932.YBR231C	37.3
631729	4932.YHR162W	75.7
629317	4932.YBR246W	58.6
635052	4932.YPL110C	51.1
631385	4932.YGR207C	53.3
633170	4932.YLR275W	17.7
634518	4932.YOR004W	155
629227	4932.YBR166C	48.4
630325	4932.YDR462W	139
632496	4932.YKL043W	31.5
631975	4932.YIL155C	37.0
631347	4932.YGR171C	69.2
632200	4932.YJL148W	74.6
631869	4932.YIL057C	123
634996	4932.YPL055C	45.7
629928	4932.YDR098C	244
633225	4932.YLR324W	101
630462	4932.YEL039C	29.1
631968	4932.YIL148W	262
631093	4932.YGL200C	595
634564	4932.YOR044W	94.9
634048	4932.YNL143C	5.28
631409	4932.YGR231C	63.2
632454	4932.YKL005C	19.8
629175	4932.YBR120C	47.3
632954	4932.YLR085C	5.28
630128	4932.YDR280W	107
630617	4932.YER088C	47.1
634707	4932.YOR179C	31.8
632678	4932.YKL215C	70.6
630280	4932.YDR418W	1117
631057	4932.YGL166W	39.0
629890	4932.YDR061W	35.0
631703	4932.YHR138C	7.09
628942	4932.YBL024W	358
634406	4932.YOL067C	48.7
630969	4932.YGL079W	36.2
629961	4932.YDR127W	142
629360	4932.YBR288C	75.7
634752	4932.YOR220W	21.5
632782	4932.YKR092C	287
633779	4932.YMR222C	23.7
632846	4932.YLL048C	66.7
634172	4932.YNL264C	112
632822	4932.YLL024C	8083
630296	4932.YDR434W	167
633674	4932.YMR129W	75.7
634364	4932.YOL027C	164
634888	4932.YOR347C	47.3
635063	4932.YPL120W	55.3
631890	4932.YIL075C	105
634490	4932.YOL145C	286
631120	4932.YGL226W	26.0
631585	4932.YHR038W	32.1
632147	4932.YJL099W	26.3
629863	4932.YDR034W-B	19.1
631826	4932.YIL020C	144
630256	4932.YDR395W	362
634894	4932.YOR353C	19.8
634330	4932.YNR074C	34.7
629829	4932.YDR005C	38.2
631509	4932.YHL025W	64.5
631911	4932.YIL097W	17.4
634383	4932.YOL045W	49.2
630830	4932.YFR010W	150
631489	4932.YHL009C	37.3
629678	4932.YDL112W	19.1
631505	4932.YHL021C	129
635340	4932.YPR101W	16.0
633516	4932.YML118W	9.19
631779	4932.YHR205W	85.5
631199	4932.YGR037C	189
631812	4932.YIL008W	27.5
634769	4932.YOR236W	24.1
634466	4932.YOL121C	644
628958	4932.YBL039C	1279
631365	4932.YGR188C	9.19
629750	4932.YDL178W	252
630682	4932.YER143W	145
634628	4932.YOR106W	9.19
633986	4932.YNL086W	4.32
630954	4932.YGL064C	16.3
632997	4932.YLR126C	33.6
629617	4932.YDL053C	34.7
633798	4932.YMR240C	40.7
631809	4932.YIL005W	134
633466	4932.YML074C	211
629483	4932.YCR031C	657
631440	4932.YGR261C	79.3
633772	4932.YMR215W	365
629880	4932.YDR051C	70.4
631226	4932.YGR062C	10.4
630518	4932.YER010C	18.8
630724	4932.YER176W	16.3
633727	4932.YMR175W	51.1
634709	4932.YOR181W	190
631018	4932.YGL127C	10.4
629076	4932.YBR030W	175
633353	4932.YLR440C	40.7
635188	4932.YPL240C	9876
629585	4932.YDL022W	17.9
632913	4932.YLR044C	199
633055	4932.YLR166C	52.0
632035	4932.YIR033W	6.65
633831	4932.YMR271C	18.1
630359	4932.YDR496C	478
630340	4932.YDR477W	13.1
630496	4932.YEL070W	2.76
633420	4932.YML032C	24.1
633017	4932.YLR146C	85.9
630083	4932.YDR240C	8.01
631699	4932.YHR135C	36.2
628852	4932.YAL047C	14.2
633756	4932.YMR199W	7.09
630652	4932.YER118C	51.6
633396	4932.YML010W	52.0
630531	4932.YER021W	370
633765	4932.YMR208W	73.3
630670	4932.YER134C	137
630476	4932.YEL052W	79.3
633988	4932.YNL088W	127
630706	4932.YER161C	27.5
629133	4932.YBR083W	11.8
634515	4932.YOR001W	47.9
634108	4932.YNL200C	30.6
630361	4932.YDR498C	109
631160	4932.YGR002C	49.5
630464	4932.YEL041W	6.65
630664	4932.YER129W	16.7
631162	4932.YGR004W	5.28
629943	4932.YDR111C	77.2
631432	4932.YGR253C	379
630374	4932.YDR510W	65.2
632772	4932.YKR082W	67.9
634545	4932.YOR027W	1500
634991	4932.YPL050C	36.2
629529	4932.YCR079W	9.6
635284	4932.YPR045C	74.5
633330	4932.YLR419W	4.32
635246	4932.YPR010C	312
635179	4932.YPL231W	377
633020	4932.YLR148W	44.9
633683	4932.YMR137C	5.75
629997	4932.YDR164C	14.2
629646	4932.YDL082W	2954
632617	4932.YKL155C	42.1
632352	4932.YJR069C	77.4
629223	4932.YBR162W-A	18.8
634285	4932.YNR031C	4.81
633944	4932.YNL046W	15.6
635022	4932.YPL081W	2353
632037	4932.YIR035C	52.7
632155	4932.YJL107C	33.0
629981	4932.YDR148C	177
635126	4932.YPL181W	35.3
633284	4932.YLR378C	550
629609	4932.YDL045W-A	5.75
633099	4932.YLR210W	2.2
635038	4932.YPL096W	108
629672	4932.YDL106C	142
630188	4932.YDR335W	77.6
635384	4932.YPR141C	72.1
632719	4932.YKR031C	1.09
631081	4932.YGL189C	362
633474	4932.YML081W	14.9
631752	4932.YHR181W	40.2
630195	4932.YDR342C	163
635019	4932.YPL078C	286
630054	4932.YDR211W	751
629546	4932.YCR095C	119
633673	4932.YMR128W	44.3
635418	4932.YPR167C	4.81
629528	4932.YCR077C	14.6
631021	4932.YGL130W	6.2
633705	4932.YMR157C	37.9
632233	4932.YJL180C	141
630547	4932.YER036C	391
633328	4932.YLR417W	54.8
634217	4932.YNL306W	118
628975	4932.YBL054W	18.4
634099	4932.YNL191W	162
632953	4932.YLR084C	81.5
634830	4932.YOR297C	98.6
629889	4932.YDR060W	333
628997	4932.YBL072C	354
633621	4932.YMR080C	135
633575	4932.YMR037C	2.76
633748	4932.YMR193W	89.0
629474	4932.YCR024C	17.4
629045	4932.YBR001C	55.5
631044	4932.YGL153W	57.1
629409	4932.YCL033C	17.7
631769	4932.YHR196W	444
632364	4932.YJR082C	11.2
633587	4932.YMR048W	7.95
632568	4932.YKL108W	14.6
635306	4932.YPR067W	34.7
633485	4932.YML092C	157
634695	4932.YOR167C	2097
633412	4932.YML025C	26.3
629691	4932.YDL124W	89.5
630101	4932.YDR257C	89.0
632357	4932.YJR074W	62.9
635367	4932.YPR127W	48.7
631445	4932.YGR266W	71.6
628806	4932.YAL012W	850
631730	4932.YHR163W	76.0
632418	4932.YJR134C	6.65
633850	4932.YMR288W	11.6
631976	4932.YIL156W	13.5
629868	4932.YDR039C	14.2
630362	4932.YDR499W	13.5
635143	4932.YPL196W	34.7
633167	4932.YLR272C	56.3
632201	4932.YJL149W	4.32
634271	4932.YNR017W	32.1
634076	4932.YNL168C	56.6
630864	4932.YFR037C	75.0
630219	4932.YDR364C	36.2
631637	4932.YHR077C	28.4
632456	4932.YKL006W	1006
633391	4932.YML007W	35.9
634522	4932.YOR008C	14.7
634535	4932.YOR018W	8.57
631868	4932.YIL056W	6.2
630324	4932.YDR461W	642
631094	4932.YGL201C	298
634016	4932.YNL113W	193
629931	4932.YDR099W	1057
629176	4932.YBR121C	2185
629715	4932.YDL146W	7.3
632335	4932.YJR052W	20.8
633979	4932.YNL079C	67.9
633551	4932.YMR015C	547
632471	4932.YKL020C	9.6
628801	4932.YAL007C	583
631738	4932.YHR170W	264
631026	4932.YGL135W	5882
632173	4932.YJL125C	160
629160	4932.YBR107C	2.76
633213	4932.YLR312W-A	144
629015	4932.YBL090W	28.1
630103	4932.YDR259C	30.0
630663	4932.YER128W	21.5
633709	4932.YMR159C	12.7
629053	4932.YBR009C	11623
632523	4932.YKL068W	7.95
633536	4932.YMR002W	155
632603	4932.YKL142W	34.4
634990	4932.YPL049C	32.4
633962	4932.YNL064C	2631
633928	4932.YNL031C	5515
634633	4932.YOR110W	59.1
632914	4932.YLR045C	36.8
630607	4932.YER081W	170
632116	4932.YJL070C	24.4
635123	4932.YPL178W	138
630231	4932.YDR373W	159
631998	4932.YIR003W	10.0
630312	4932.YDR450W	1069
634541	4932.YOR023C	7.52
634620	4932.YOR098C	10.4
631910	4932.YIL096C	65.7
634384	4932.YOL046C	39.6
631824	4932.YIL018W	89.9
631889	4932.YIL074C	44.6
631983	4932.YIL161W	27.2
634489	4932.YOL144W	48.1
631557	4932.YHR015W	2.2
633370	4932.YLR457C	7.52
631586	4932.YHR039C	55.5
629346	4932.YBR274W	56.1
630666	4932.YER131W	11168
629763	4932.YDL190C	57.6
634157	4932.YNL249C	23.4
633632	4932.YMR090W	15.6
632544	4932.YKL088W	65.2
629495	4932.YCR042C	25.6
631220	4932.YGR056W	5.75
631285	4932.YGR118W	235
634713	4932.YOR185C	54.5
630955	4932.YGL065C	40.7
630016	4932.YDR180W	73.5
634572	4932.YOR052C	211
628796	4932.YAL001C	2.76
631620	4932.YHR066W	181
628858	4932.YAL054C	64.2
634988	4932.YPL047W	14.9
634389	4932.YOL051W	13.5
633680	4932.YMR135C	14.2
629456	4932.YCR009C	164
631722	4932.YHR155W	26.0
630339	4932.YDR476C	47.1
629610	4932.YDL046W	62.9
634445	4932.YOL102C	14.9
629323	4932.YBR252W	96.3
631283	4932.YGR116W	197
635129	4932.YPL183W-A	12.0
632337	4932.YJR054W	12.0
631883	4932.YIL069C	137
632365	4932.YJR083C	25.3
632226	4932.YJL173C	94.9
629230	4932.YBR169C	140
634039	4932.YNL135C	961
632384	4932.YJR101W	45.7
631038	4932.YGL147C	1162
629335	4932.YBR263W	393
634190	4932.YNL281W	189
628915	4932.YBL001C	42.1
634291	4932.YNR035C	298
629844	4932.YDR019C	90.8
632856	4932.YLL058W	46.0
629210	4932.YBR150C	12.7
632133	4932.YJL085W	95.0
629731	4932.YDL160C	952
632933	4932.YLR064W	49.8
630480	4932.YEL055C	99.6
631222	4932.YGR058W	36.2
631020	4932.YGL129C	28.7
633753	4932.YMR196W	49.4
629099	4932.YBR053C	93.1
633711	4932.YMR161W	40.7
634115	4932.YNL207W	230
629765	4932.YDL192W	429
631457	4932.YGR277C	80.2
634742	4932.YOR210W	118
633479	4932.YML086C	137
631691	4932.YHR129C	35.0
628953	4932.YBL034C	11.6
633812	4932.YMR252C	3.82
631979	4932.YIL157C	37.3
630601	4932.YER077C	9.6
631666	4932.YHR104W	285
629141	4932.YBR089C-A	102
629509	4932.YCR054C	199
635180	4932.YPL232W	10.0
632773	4932.YKR083C	6.2
633766	4932.YMR209C	21.8
630434	4932.YEL017W	28.7
631431	4932.YGR252W	26.3
629564	4932.YDL003W	23.1
630218	4932.YDR363W-A	124
629642	4932.YDL078C	73.3
631161	4932.YGR003W	3.82
630381	4932.YDR517W	60.7
631239	4932.YGR074W	53.2
634788	4932.YOR256C	6.65
629942	4932.YDR110W	33.6
632930	4932.YLR061W	1341
633297	4932.YLR390W-A	933
634430	4932.YOL088C	33.8
630281	4932.YDR419W	41.3
634902	4932.YOR361C	1055
634753	4932.YOR221C	30.3
631003	4932.YGL113W	2.76
632785	4932.YKR095W	60.2
634790	4932.YOR258W	8.78
629110	4932.YBR061C	91.3
634872	4932.YOR334W	17.0
634403	4932.YOL064C	163
628941	4932.YBL023C	37.4
634806	4932.YOR274W	44.9
629973	4932.YDR140W	75.2
634866	4932.YOR329C	15.6
630693	4932.YER151C	49.0
631912	4932.YIL098C	13.1
635156	4932.YPL209C	3.3
632825	4932.YLL027W	2.76
629743	4932.YDL171C	420
630552	4932.YER039C-A	2.2
629958	4932.YDR124W	78.0
634175	4932.YNL267W	35.6
629377	4932.YCL001W	62.9
631375	4932.YGR198W	36.5
630102	4932.YDR258C	66.4
628883	4932.YAR007C	91.0
635204	4932.YPL254W	176
631168	4932.YGR010W	31.8
633456	4932.YML064C	12.7
633325	4932.YLR414C	36.8
634647	4932.YOR124C	53.7
629463	4932.YCR016W	41.0
632810	4932.YLL012W	172
629527	4932.YCR076C	7.95
633351	4932.YLR438W	1598
634829	4932.YOR296W	6.65
632293	4932.YJR010W	33.6
633419	4932.YML031W	67.2
632087	4932.YJL044C	66.4
633702	4932.YMR154C	9.6
629545	4932.YCR094W	13.1
629137	4932.YBR085W	24.1
634098	4932.YNL190W	30.6
630077	4932.YDR234W	163
631396	4932.YGR218W	157
629169	4932.YBR114W	7.95
630486	4932.YEL060C	35.6
632738	4932.YKR049C	27.5
635089	4932.YPL145C	714
635433	4932.YPR179C	24.4
631768	4932.YHR195W	42.1
631446	4932.YGR267C	62.9
629692	4932.YDL125C	120
635242	4932.YPR006C	24.1
633413	4932.YML026C	2488
635305	4932.YPR066W	16.7
630910	4932.YGL022W	66.7
632467	4932.YKL017C	23.1
633588	4932.YMR049C	59.4
630072	4932.YDR229W	62.9
632358	4932.YJR075W	159
635364	4932.YPR124W	26.3
632827	4932.YLL029W	71.8
629753	4932.YDL181W	21.8
632998	4932.YLR127C	9.6
635307	4932.YPR068C	12.0
631148	4932.YGL254W	47.1
630526	4932.YER017C	85.9
629068	4932.YBR022W	26.0
633771	4932.YMR214W	183
633799	4932.YMR241W	65.0
632752	4932.YKR063C	14.4
630363	4932.YDR500C	437
631227	4932.YGR063C	99.6
633729	4932.YMR176W	5.75
630437	4932.YEL019C	62.2
633437	4932.YML048W	475
632541	4932.YKL085W	624
632895	4932.YLR027C	171
629700	4932.YDL132W	8.37
628986	4932.YBL064C	100
631855	4932.YIL045W	22.1
634673	4932.YOR148C	16.7
635061	4932.YPL119C	33.0
635191	4932.YPL243W	139
631017	4932.YGL126W	12.0
629588	4932.YDL025C	19.1
631407	4932.YGR229C	126
633120	4932.YLR228C	1.75
632336	4932.YJR053W	30.6
629157	4932.YBR104W	23.4
632224	4932.YJL171C	123
629016	4932.YBL091C	24.1
633795	4932.YMR237W	76.9
632472	4932.YKL021C	82.8
634150	4932.YNL242W	19.5
634989	4932.YPL048W	1351
635373	4932.YPR133C	62.8
632117	4932.YJL071W	2.48
632525	4932.YKL069W	57.9
631741	4932.YHR173C	3.3
634026	4932.YNL123W	69.9
633537	4932.YMR003W	62.7
634977	4932.YPL037C	399
635122	4932.YPL177C	11.6
635124	4932.YPL179W	7.09
633279	4932.YLR373C	65.4
634634	4932.YOR111W	43.0
630763	4932.YFL016C	168
630176	4932.YDR323C	17.0
630174	4932.YDR322C-A	102
632215	4932.YJL162C	4.07
633153	4932.YLR260W	39.0
629815	4932.YDL241W	28.7
633929	4932.YNL032W	90.4
633938	4932.YNL041C	38.2
632689	4932.YKR001C	132
629899	4932.YDR070C	20.8
632743	4932.YKR054C	4.32
634868	4932.YOR330C	8.37
632051	4932.YJL006C	35.3
634813	4932.YOR281C	171
633684	4932.YMR138W	10.4
629998	4932.YDR165W	131
631514	4932.YHL030W	65.4
630900	4932.YGL013C	28.7
633080	4932.YLR191W	175
630766	4932.YFL018C	545
633610	4932.YMR070W	37.6
632191	4932.YJL139C	142
631607	4932.YHR055C	148
630629	4932.YER095W	155
633369	4932.YLR456W	13.1
633059	4932.YLR170C	141
633950	4932.YNL052W	81.5
635039	4932.YPL097W	22.1
629780	4932.YDL207W	23.1
630187	4932.YDR334W	14.6
634759	4932.YOR227W	4.32
634955	4932.YPL015C	117
634799	4932.YOR267C	6.65
633281	4932.YLR375W	27.5
633576	4932.YMR038C	266
632112	4932.YJL066C	75.2
631754	4932.YHR182W	38.2
634232	4932.YNL321W	5.75
634283	4932.YNR029C	34.7
631256	4932.YGR091W	28.1
629805	4932.YDL232W	54.0
631540	4932.YHR001W	52.1
631284	4932.YGR117C	28.4
628880	4932.YAR002C-A	459
634562	4932.YOR042W	13.8
629259	4932.YBR196C	2034
634881	4932.YOR342C	30.3
632434	4932.YJR148W	576
629324	4932.YBR253W	48.4
631852	4932.YIL042C	93.6
631845	4932.YIL035C	159
631928	4932.YIL111W	50.0
631981	4932.YIL159W	5.75
633752	4932.YMR195W	89.9
633519	4932.YML121W	20.1
634429	4932.YOL087C	13.1
632049	4932.YJL004C	5.28
634317	4932.YNR061C	7.52
632132	4932.YJL084C	1.09
631721	4932.YHR154W	30.6
635079	4932.YPL135W	240
634181	4932.YNL273W	21.1
630139	4932.YDR291W	5.75
629506	4932.YCR051W	17.4
629334	4932.YBR262C	56.6
633869	4932.YMR304W	62.4
629174	4932.YBR119W	65.4
632460	4932.YKL010C	164
629959	4932.YDR125C	3.17
633851	4932.YMR289W	17.0
634346	4932.YOL012C	62.9
635146	4932.YPL199C	47.3
629069	4932.YBR023C	33.6
631354	4932.YGR177C	66.7
632417	4932.YJR133W	16.0
632305	4932.YJR022W	32.1
631863	4932.YIL051C	3731
634264	4932.YNR010W	30.3
630220	4932.YDR365C	14.6
635095	4932.YPL151C	39.3
632457	4932.YKL007W	97.2
634077	4932.YNL169C	24.1
631099	4932.YGL206C	636
629798	4932.YDL225W	125
633069	4932.YLR180W	2292
630322	4932.YDR460W	67.7
634362	4932.YOL025W	4.32
633270	4932.YLR364W	12.7
632512	4932.YKL058W	86.8
629539	4932.YCR088W	13.5
634015	4932.YNL112W	735
634299	4932.YNR043W	303
634901	4932.YOR360C	145
634873	4932.YOR335C	751
631501	4932.YHL018W	16.7
634431	4932.YOL089C	5.28
630278	4932.YDR416W	48.1
633641	4932.YMR099C	190
631567	4932.YHR023W	47.6
634404	4932.YOL065C	26.6
633734	4932.YMR181C	16.0
630567	4932.YER051W	17.4
632784	4932.YKR094C	626
635162	4932.YPL215W	316
630699	4932.YER156C	135
635205	4932.YPL255W	20.5
631171	4932.YGR013W	17.4
633500	4932.YML103C	259
630461	4932.YEL038W	63.2
634919	4932.YOR377W	44.1
632824	4932.YLL026W	728
630998	4932.YGL108C	54.0
630283	4932.YDR421W	7.09
634981	4932.YPL040C	28.1
630249	4932.YDR388W	324
635155	4932.YPL208W	107
634492	4932.YOL147C	36.2
634189	4932.YNL280C	35.5
629831	4932.YDR007W	41.0
630973	4932.YGL083W	33.0
631400	4932.YGR222W	17.7
631113	4932.YGL220W	45.4
635329	4932.YPR089W	81.9
629303	4932.YBR233W	35.3
635065	4932.YPL122C	198
634385	4932.YOL047C	3.43
631247	4932.YGR082W	126
629682	4932.YDL115C	24.1
632573	4932.YKL113C	136
631554	4932.YHR012W	5.75
630298	4932.YDR436W	4.2
631511	4932.YHL027W	40.5
632576	4932.YKL116C	33.6
634856	4932.YOR319W	27.5
631286	4932.YGR119C	207
630017	4932.YDR181C	17.0
632432	4932.YJR146W	21.1
633785	4932.YMR228W	208
633227	4932.YLR326W	33.8
634132	4932.YNL224C	32.1
631287	4932.YGR120C	72.6
630407	4932.YDR539W	19.1
628931	4932.YBL013W	23.7
633530	4932.YML132W	14.2
629071	4932.YBR025C	817
633730	4932.YMR177W	144
632826	4932.YLL028W	32.7
634716	4932.YOR187W	1299
630299	4932.YDR437W	16.7
630525	4932.YER016W	80.6
631466	4932.YGR286C	11.2
629489	4932.YCR037C	11.2
633582	4932.YMR044W	129
634460	4932.YOL115W	168
629902	4932.YDR073W	22.8
634772	4932.YOR239W	378
630716	4932.YER170W	15.6
629475	4932.YCR024C-A	2747
632894	4932.YLR026C	6.65
633010	4932.YLR139C	76.2
630546	4932.YER035W	12.0
631656	4932.YHR094C	518
633839	4932.YMR277W	145
635190	4932.YPL242C	6.2
629116	4932.YBR067C	789
633293	4932.YLR387C	49.8
629519	4932.YCR068W	67.9
630565	4932.YER049W	198
631016	4932.YGL125W	191
629597	4932.YDL033C	33.6
633815	4932.YMR255W	60.7
633797	4932.YMR239C	110
632896	4932.YLR028C	171
630672	4932.YER136W	162
631141	4932.YGL247W	2.76
633399	4932.YML012W	1147
630574	4932.YER056C-A	523
629853	4932.YDR028C	56.8
634749	4932.YOR217W	52.3
628954	4932.YBL035C	249
629510	4932.YCR057C	370
634114	4932.YNL206C	247
632513	4932.YKL059C	25.0
628912	4932.YAR071W	32.4
632929	4932.YLR060W	121
633552	4932.YMR016C	6.98
635181	4932.YPL233W	82.4
631875	4932.YIL063C	80.3
635383	4932.YPR140W	29.7
631430	4932.YGR251W	32.4
631778	4932.YHR204W	14.6
630284	4932.YDR422C	13.8
635286	4932.YPR047W	39.9
633943	4932.YNL045W	124
629095	4932.YBR049C	167
629873	4932.YDR044W	489
634725	4932.YOR193W	8.47
632770	4932.YKR080W	360
633440	4932.YML051W	17.4
632534	4932.YKL078W	16.0
629563	4932.YDL002C	39.0
630208	4932.YDR354W	39.0
632315	4932.YJR032W	71.6
632040	4932.YIR037W	180
629900	4932.YDR071C	193
629995	4932.YDR162C	11.6
633679	4932.YMR134W	65.4
630899	4932.YGL012W	36.5
635007	4932.YPL066W	8.78
634396	4932.YOL057W	72.3
634599	4932.YOR076C	5.17
633613	4932.YMR073C	10.0
633937	4932.YNL040W	32.7
630484	4932.YEL059C-A	7.95
630206	4932.YDR353W	6484
633685	4932.YMR139W	155
632046	4932.YJL001W	161
629644	4932.YDL080C	47.6
632093	4932.YJL049W	56.1
631755	4932.YHR183W	2252
629649	4932.YDL085C-A	19.5
634652	4932.YOR129C	17.0
630056	4932.YDR213W	16.7
630897	4932.YGL010W	10.8
634419	4932.YOL080C	94.9
633951	4932.YNL053W	12.0
631613	4932.YHR060W	16.7
629054	4932.YBR010W	4734
634233	4932.YNL322C	13.8
635031	4932.YPL090C	1465
633920	4932.YNL024C	39.0
632579	4932.YKL119C	45.2
633101	4932.YLR212C	160
631590	4932.YHR042W	1035
628979	4932.YBL058W	71.0
630635	4932.YER101C	20.8
632769	4932.YKR079C	60.2
630006	4932.YDR171W	32.7
632955	4932.YLR086W	12.7
633846	4932.YMR284W	19.8
629468	4932.YCR020C	4.32
630571	4932.YER054C	2.76
634543	4932.YOR025W	7.09
633417	4932.YML030W	26.9
633457	4932.YML065W	87.3
634215	4932.YNL304W	63.2
630507	4932.YER001W	39.6
630078	4932.YDR235W	38.4
633880	4932.YMR313C	71.4
628999	4932.YBL074C	163
630123	4932.YDR275W	20.5
631598	4932.YHR049W	324
630487	4932.YEL061C	5.28
629051	4932.YBR007C	8.37
633658	4932.YMR115W	199
629693	4932.YDL126C	1739
633526	4932.YML128C	23.7
631767	4932.YHR194W	26.6
634828	4932.YOR295W	14.2
634879	4932.YOR340C	90.4
633820	4932.YMR260C	779
631443	4932.YGR264C	1887
633470	4932.YML078W	43.5
633013	4932.YLR142W	4.07
634683	4932.YOR158W	44.6
635432	4932.YPR178W	39.2
632015	4932.YIR018W	5.28
635015	4932.YPL074W	5.75
631947	4932.YIL129C	4.57
632499	4932.YKL046C	57.4
629205	4932.YBR145W	29.1
634676	4932.YOR151C	416
632416	4932.YJR132W	300
635145	4932.YPL198W	157
631728	4932.YHR161C	13.8
631350	4932.YGR174C	15.6
633070	4932.YLR181C	97.7
633115	4932.YLR225C	88.6
634038	4932.YNL134C	77.4
631100	4932.YGL207W	410
630980	4932.YGL090W	19.5
634014	4932.YNL111C	120
634999	4932.YPL058C	16.7
633367	4932.YLR454W	30.3
631303	4932.YGR134W	29.4
628977	4932.YBL056W	437
633165	4932.YLR270W	220
632649	4932.YKL184W	15.3
631862	4932.YIL050W	75.2
631344	4932.YGR169C	8.37
633209	4932.YLR309C	52.1
631723	4932.YHR156C	17.7
635326	4932.YPR086W	150
632542	4932.YKL086W	12.0
633740	4932.YMR186W	2931
631881	4932.YIL068C	24.1
633600	4932.YMR060C	35.0
629986	4932.YDR153C	180
632111	4932.YJL065C	75.2
632284	4932.YJR003C	72.8
630429	4932.YEL013W	126
629713	4932.YDL144C	115
630777	4932.YFL028C	35.9
632361	4932.YJR078W	3.3
629158	4932.YBR105C	148
635059	4932.YPL117C	565
632708	4932.YKR020W	7.09
633930	4932.YNL033W	8.78
630229	4932.YDR371W	67.7
630318	4932.YDR456W	11.6
632000	4932.YIR005W	20.5
633960	4932.YNL062C	57.2
633859	4932.YMR295C	239
635058	4932.YPL116W	98.2
635121	4932.YPL176C	8.78
630177	4932.YDR324C	121
631740	4932.YHR172W	49.5
634635	4932.YOR112W	30.3
631327	4932.YGR157W	40.2
629740	4932.YDL168W	186
630110	4932.YDR262W	108
632605	4932.YKL144C	16.7
634083	4932.YNL175C	85.0
631349	4932.YGR173W	138
629814	4932.YDL240W	10.4
632429	4932.YJR143C	28.1
634897	4932.YOR356W	73.8
630835	4932.YFR013W	39.3
629333	4932.YBR261C	67.9
633384	4932.YML001W	123
634237	4932.YNL326C	47.3
631555	4932.YHR013C	73.5
634656	4932.YOR133W	1835
631629	4932.YHR072W	48.7
631248	4932.YGR083C	229
631237	4932.YGR072W	27.8
629411	4932.YCL035C	67.2
631510	4932.YHL026C	18.4
631783	4932.YHR209W	97.2
634491	4932.YOL146W	49.0
631114	4932.YGL221C	133
631711	4932.YHR144C	33.6
635066	4932.YPL123C	11.2
631195	4932.YGR034W	738
629298	4932.YBR229C	5.28
633642	4932.YMR100W	2.76
630028	4932.YDR190C	258
634201	4932.YNL290W	69.6
628928	4932.YBL010C	29.4
634654	4932.YOR131C	8.78
629972	4932.YDR139C	29.1
631292	4932.YGR123C	155
632433	4932.YJR147W	45.4
633881	4932.YMR314W	160
632068	4932.YJL025W	8.83
628818	4932.YAL021C	61.7
634155	4932.YNL247W	510
630406	4932.YDR538W	38.8
634852	4932.YOR316C	46.0
633738	4932.YMR184W	28.1
629179	4932.YBR123C	352
629263	4932.YBR198C	329
631255	4932.YGR090W	72.3
629806	4932.YDL233W	22.4
630850	4932.YFR028C	190
633761	4932.YMR204C	14.2
629761	4932.YDL188C	91.3
634563	4932.YOR043W	39.9
631844	4932.YIL034C	150
632435	4932.YJR149W	3.82
631853	4932.YIL043C	107
630247	4932.YDR386W	6.65
632501	4932.YKL048C	3.3
633669	4932.YMR124W	3.69
632779	4932.YKR089C	4.32
629212	4932.YBR152W	55.8
632135	4932.YJL087C	69.1
633249	4932.YLR347C	1148
633373	4932.YLR460C	17.7
630140	4932.YDR292C	44.3
634041	4932.YNL137C	72.6
628837	4932.YAL036C	260
629404	4932.YCL028W	25.3
633518	4932.YML120C	116
631668	4932.YHR106W	9.19
634748	4932.YOR216C	169
631782	4932.YHR208W	1938
629629	4932.YDL065C	119
633751	4932.YMR194W	701
630923	4932.YGL035C	18.4
628955	4932.YBL036C	109
634781	4932.YOR249C	5.75
634137	4932.YNL229C	157
633796	4932.YMR238W	65.4
635445	4932.YPR191W	792
632063	4932.YJL020C	57.9
629173	4932.YBR118W	10.0
633497	4932.YML101C	41.0
629594	4932.YDL030W	87.0
634288	4932.YNR033W	34.4
629852	4932.YDR027C	56.3
632158	4932.YJL110C	7.09
629231	4932.YBR170C	23.4
630593	4932.YER071C	17.7
634180	4932.YNL272C	293
629094	4932.YBR048W	26.6
632771	4932.YKR081C	718
635215	4932.YPL263C	89.0
631159	4932.YGR001C	67.9
629562	4932.YDL001W	21.1
634663	4932.YOR140W	23.1
632936	4932.YLR067C	25.6
634347	4932.YOL013C	59.1
632236	4932.YJL183W	77.2
631429	4932.YGR250C	42.4
629876	4932.YDR047W	205
634786	4932.YOR254C	393
634733	4932.YOR201C	61.2
634808	4932.YOR276W	597
633876	4932.YMR309C	1751
631069	4932.YGL178W	27.5
628980	4932.YBL059C-A	6.2
631877	4932.YIL065C	53.5
632654	4932.YKL189W	28.4
634368	4932.YOL031C	53.7
629120	4932.YBR071W	26.6
